,brand t140p train,brand v177j train,brand T75q train,brand w32S train,brand G56h train,brand t140p actual,brand v177j actual,brand T75q actual,brand w32S actual,brand G56h actual
997,0.1404705,-0.083566636,-0.16728804,-0.009770622,0.083745636,0.0,0.0,0.0,0.0,0.0
998,0.13514364,-0.06339291,-0.17141321,0.00012808014,0.079647996,1.0,0.0,0.0,0.0,0.0
999,0.14230976,-0.06195949,-0.17227271,0.002977983,0.08104652,0.0,0.0,0.0,0.0,0.0
1000,0.149683,-0.050351843,-0.17152002,0.008442039,0.082094215,0.0,0.0,0.0,0.0,0.0
1001,0.12203762,0.009134561,-0.15527487,0.0262868,0.070422985,0.0,0.0,0.0,0.0,0.0
1002,0.10533163,0.017394945,-0.14714572,0.025563987,0.06624463,0.0,0.0,0.0,0.0,0.0
1003,0.11307755,-0.0025086552,-0.16342571,0.019509267,0.06982154,0.0,0.0,0.0,0.0,0.0
1004,0.122513115,-0.009364963,-0.17487395,0.018901397,0.072113305,0.0,0.0,0.0,0.0,0.0
1005,0.14798635,-0.03822574,-0.18537924,0.011009625,0.079241216,0.0,0.0,0.0,0.0,0.0
1006,0.16819605,-0.04520662,-0.19000426,0.010691606,0.083669975,0.0,0.0,0.0,0.0,0.0
1007,0.19405374,-0.055649668,-0.19261321,0.008195736,0.09010725,0.0,0.0,0.0,0.0,0.0
1008,0.20941326,-0.08308703,-0.17250031,-0.007467298,0.09798135,0.0,0.0,0.0,0.0,0.0
1009,0.19324997,-0.07731041,-0.15730992,-0.011831871,0.09657259,1.0,0.0,0.0,0.0,0.0
1010,0.1897476,-0.09888986,-0.16342133,-0.021501426,0.100284964,0.0,0.0,0.0,0.0,0.0
1011,0.19297326,-0.12328442,-0.16755694,-0.030729655,0.10461828,0.0,0.0,0.0,0.0,0.0
1012,0.18283197,-0.10715631,-0.1676093,-0.024246551,0.09992953,0.0,0.0,0.0,0.0,0.0
1013,0.18608803,-0.12208343,-0.16027144,-0.028634913,0.10117769,0.0,0.0,0.0,0.0,0.0
1014,0.19200826,-0.13014622,-0.15072432,-0.030418843,0.10168587,0.0,0.0,0.0,0.0,0.0
1015,0.16672143,-0.090508014,-0.13175693,-0.019405065,0.09256676,0.0,0.0,0.0,0.0,0.0
1016,0.14200309,-0.07884513,-0.12268254,-0.018299628,0.08639532,1.0,0.0,0.0,0.0,0.0
1017,0.13434911,-0.08735548,-0.13498005,-0.019677434,0.08605472,0.0,0.0,0.0,0.0,0.0
1018,0.13632679,-0.10094811,-0.1453343,-0.02155039,0.087673865,0.0,0.0,0.0,0.0,0.0
1019,0.15870431,-0.14848699,-0.15727007,-0.034522828,0.096053734,0.0,0.0,0.0,1.0,0.0
1020,0.16904661,-0.14940171,-0.15978786,-0.032155156,0.09791759,2.0000000000000004,0.0,0.0,0.0,0.0
1021,0.17950931,-0.14248082,-0.15991053,-0.02810758,0.09973524,0.0,0.0,0.0,0.0,0.0
1022,0.17649809,-0.13502885,-0.14598018,-0.029019065,0.09805289,0.0,0.0,0.0,0.0,0.0
1023,0.15657002,-0.11720285,-0.1380949,-0.02633056,0.09168204,0.0,0.0,0.0,0.0,0.0
1024,0.1348392,-0.08228123,-0.14959425,-0.012740842,0.0825409,0.0,0.0,0.0,0.0,0.0
1025,0.13305032,-0.08222026,-0.15691918,-0.011005984,0.081996664,0.0,0.0,0.0,0.0,0.0
1026,0.13843113,-0.08486204,-0.16116598,-0.009314748,0.08300648,0.0,0.0,0.0,1.0,0.0
1027,0.15004838,-0.090102,-0.16340756,-0.008502831,0.08571437,2.0000000000000004,0.0,0.0,0.0,0.0
1028,0.16526201,-0.09399624,-0.16437805,-0.008411161,0.08978774,0.0,0.0,0.0,0.0,0.0
1029,0.15761817,-0.07421476,-0.14927131,-0.0051535433,0.08663348,0.0,0.0,0.0,0.0,0.0
1030,0.14280507,-0.062696934,-0.1418671,-0.004378832,0.081973895,0.0,0.0,0.0,0.0,0.0
1031,0.15792334,-0.10494086,-0.15912718,-0.017534439,0.088275105,0.0,0.0,0.0,0.0,0.0
1032,0.16115183,-0.111263305,-0.16848215,-0.017534373,0.08887829,0.0,0.0,0.0,0.0,0.0
1033,0.16852343,-0.11649343,-0.1742118,-0.016573403,0.09020527,0.0,0.0,0.0,0.0,0.0
1034,0.18326038,-0.11800848,-0.1804029,-0.014549703,0.09311667,0.0,0.0,0.0,0.0,3.0
1035,0.1998114,-0.113079295,-0.18411127,-0.011860239,0.0964215,1.0,0.0,0.0,0.0,0.0
1036,0.19028032,-0.07667099,-0.1714781,-0.0032385392,0.09083778,0.0,0.0,0.0,0.0,0.0
